,경기번호,팀명,경기날짜,결과,No.,이름,출전세트_1set,출전세트_2set,출전세트_3set,출전세트_4set,출전세트_5set,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실
49,2,삼성화재,2017-10-15,0,2,이민욱 (S),,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3.85,1,0,1,0,0,2.38,7,3,0,0.75,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3,OK금융그룹,2017-10-17,1,2,브람 (R),O,O,O,O,O,29,42,24,4,6,57.14,39.25,18,10,1,2,55.56,43.9,2,2,0,0,100,50,0,0,0,0,0,0,18,10,3,3,55.56,69.23,0,0,0,0,0,0,4,2,0,1,50,18.18,13,1,5,0.2,12.38,8,2,6,0,0.4,16.33,1,0,0,0,0.94,0,0,0,0,0,14,4,5,3,0,0.8,20.59,2,0,11
51,3,OK금융그룹,2017-10-17,1,1,송명근 (L),O,O,O,O,O,20,29,15,0,4,51.72,27.1,10,7,0,1,70,24.39,1,0,0,0,0,25,0,0,0,0,0,0,7,4,0,1,57.14,26.92,0,0,0,0,0,0,11,4,0,2,36.36,50,19,3,2,0.6,18.1,10,9,1,0,1.8,20.41,7,1,0,0.2,6.6,16,1,6,0,18.82,8,2,1,4,0,0.4,11.76,0,0,6
52,3,OK금융그룹,2017-10-17,1,7,송희채 (L),O,O,O,O,O,12,17,8,0,4,47.06,15.89,7,3,0,2,42.86,17.07,1,0,0,0,0,25,2,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,71.43,31.82,11,0,4,0,10.48,5,5,0,0,1,10.2,6,2,0,0.4,5.66,31,21,2,3.8,36.47,14,4,3,6,0,0.8,20.59,0,0,8
53,3,OK금융그룹,2017-10-17,1,6,이민규 (S),O,O,O,O,O,6,3,1,0,0,33.33,2.8,3,1,0,0,33.33,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1,0.4,21.9,10,8,2,0,1.6,20.41,73,42,0,8.4,68.87,0,0,0,0,0,9,3,1,3,1,0.6,13.24,0,0,2
54,3,OK금융그룹,2017-10-17,1,18,한상길 (C),O,6,,O,O,5,6,4,0,1,66.67,5.61,1,1,0,0,100,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,60,41.67,0,0,0,0,0,0,9,0,2,0,8.57,3,3,0,0,0.75,6.12,0,0,0,0,0,1,0,0,0,1.18,5,1,3,1,0,0.25,7.35,6,0,3
55,3,OK금융그룹,2017-10-17,1,11,박원빈 (C),O,O,O,O,O,4,4,3,0,0,75,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,75,33.33,0,0,0,0,0,0,13,0,2,0,12.38,2,0,2,0,0,4.08,0,0,0,0,0,0,0,0,0,0,10,1,5,2,0,0.2,14.71,3,0,2
56,3,OK금융그룹,2017-10-17,1,5,김요한 (C),1,O,O,,,2,4,2,1,0,50,3.74,1,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,66.67,25,0,0,0,0,0,0,6,0,2,0,5.71,1,1,0,0,0.33,2.04,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,4.41,4,0,2
57,3,OK금융그룹,2017-10-17,1,14,이효동 (S),,,6,,,1,1,0,0,0,0,0.93,1,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.9,1,0,1,0,0,2.04,12,7,0,7,11.32,0,0,0,0,0,5,1,0,2,0,1,7.35,0,0,0
58,3,OK금융그룹,2017-10-17,1,4,조재성 (R),18,,2,,,0,1,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
59,3,OK금융그룹,2017-10-17,1,15,박철형 (Li),,,LI,LI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,OK금융그룹,2017-10-17,1,12,배인호 (L),11,11,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,3,OK금융그룹,2017-10-17,1,16,이강주 (L),,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2.86,1,1,0,0,0.25,2.04,0,0,0,0,0,8,4,0,1,9.41,0,0,0,0,0,0,0,0,0,0
62,3,OK금융그룹,2017-10-17,1,10,이시몬 (L),,,,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3,OK금융그룹,2017-10-17,1,3,정성현 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,1.6,16.33,6,2,0,0.4,5.66,29,18,1,3.4,34.12,0,0,0,0,0,0,0,0,0,0
64,3,한국전력,2017-10-17,0,12,전광인 (L),O,O,O,O,O,22,37,19,5,1,51.35,33.04,20,8,3,1,40,36.36,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,100,19.05,0,0,0,0,0,0,13,7,2,0,53.85,54.17,10,1,3,0.2,9.9,14,9,5,0,1.8,22.95,6,2,1,0.4,5.26,10,4,1,0.6,11.9,10,2,4,3,1,0.4,21.74,1,0,6
65,3,한국전력,2017-10-17,0,10,펠리페 (R),O,O,O,O,O,17,35,13,7,1,37.14,31.25,17,7,5,0,41.18,30.91,0,0,0,0,0,0,0,0,0,0,0,0,17,6,1,1,35.29,80.95,0,0,0,0,0,0,1,0,1,0,0,4.17,21,4,4,0.8,20.79,5,3,2,0,0.6,8.2,3,0,0,0,2.63,0,0,0,0,0,7,0,1,6,0,0,15.22,1,0,5
66,3,한국전력,2017-10-17,0,1,서재덕 (L),O,O,O,O,O,15,23,11,3,2,47.83,20.54,13,4,3,2,30.77,23.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,70,41.67,23,4,3,0.8,22.77,13,10,3,0,2,21.31,4,1,0,0.2,3.51,39,20,2,3.6,46.43,4,0,2,2,0,0,8.7,0,0,5
67,3,한국전력,2017-10-17,0,11,윤봉우 (C),O,O,O,O,O,7,7,5,0,0,71.43,6.25,1,1,0,0,100,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,66.67,50,0,0,0,0,0,0,13,0,0,0,12.87,4,4,0,0,0.8,6.56,2,1,0,0.2,1.75,0,0,0,0,0,8,2,4,2,0,0.4,17.39,0,0,0
68,3,한국전력,2017-10-17,0,18,이재목 (C),17,O,O,O,O,2,5,1,1,0,20,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,20,41.67,0,0,0,0,0,0,5,0,0,0,4.95,1,1,0,0,0.2,1.64,0,0,0,0,0,0,0,0,0,0,9,1,2,6,0,0.2,19.57,0,0,0
69,3,한국전력,2017-10-17,0,7,박성률 (R),,,,10,,1,2,1,0,0,50,1.79,2,1,0,0,50,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,3,한국전력,2017-10-17,0,13,공재학 (L),11,11,18,1,18,0,1,0,0,1,0,0.89,1,0,0,1,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4.95,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.38,0,0,0,0,0,0,0,0,0,2
71,3,한국전력,2017-10-17,0,14,권영민 (S),O,O,O,O,O,0,1,0,0,0,0,0.89,1,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,12.87,5,4,1,0,0.8,8.2,85,39,3,7.8,74.56,0,0,0,0,0,6,0,2,3,0,0,13.04,0,0,5
72,3,한국전력,2017-10-17,0,4,안우재 (C),14,18,14,18,,0,1,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.33,0,0,0,0,0,0,3,0,1,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.17,0,0,1
73,3,한국전력,2017-10-17,0,6,김진수 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0.8,9.84,1,1,0,0.2,0.88,19,8,3,1,22.62,0,0,0,0,0,0,0,0,0,0
74,3,한국전력,2017-10-17,0,17,박대웅 (C),O,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.98,1,1,0,0,0.5,1.64,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.17,0,0,0
75,3,한국전력,2017-10-17,0,5,오재성 (Li),,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,1.5,16.39,0,0,0,0,0,14,11,0,2.75,16.67,0,0,0,0,0,0,0,0,0,0
76,3,한국전력,2017-10-17,0,8,이승현 (S),,14,11,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4.95,2,2,0,0,0.5,3.28,13,4,0,1,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,4,KB손해보험,2017-10-18,1,6,알렉스 (L),O,O,O,,,16,28,14,2,3,50,38.89,15,8,1,1,53.33,48.39,0,0,0,0,0,0,0,0,0,0,0,0,11,4,1,2,36.36,61.11,0,0,0,0,0,0,2,2,0,0,100,20,10,1,4,0.33,12.66,3,3,0,0,1,6.52,1,0,0,0,1.32,14,3,1,0.67,31.82,4,1,2,1,0,0.33,10.81,1,0,7
78,4,KB손해보험,2017-10-18,1,9,이선규 (C),O,O,O,,,10,9,7,0,0,77.78,12.5,1,1,0,0,100,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,75,61.54,0,0,0,0,0,0,9,0,0,0,11.39,3,1,2,0,0.33,6.52,5,1,0,0.33,6.58,1,1,0,0.33,2.27,9,3,4,0,1,1,24.32,1,0,1
79,4,KB손해보험,2017-10-18,1,2,황택의 (S),O,O,O,,,9,1,0,0,0,0,1.39,1,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,3,1.67,25.32,10,9,1,0,3,21.74,53,30,0,10,69.74,0,0,0,0,0,10,4,1,2,0,1.33,27.03,0,0,3
80,4,KB손해보험,2017-10-18,1,1,이강원 (R),O,O,8,,,7,15,5,3,2,33.33,20.83,6,1,3,1,16.67,19.35,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,60,27.78,0,0,0,0,0,0,4,1,0,0,25,40,6,1,2,0.33,7.59,5,4,1,0,1.33,10.87,2,1,0,0.33,2.63,1,0,0,0,2.27,3,1,0,0,0,0.33,8.11,0,0,4
81,4,KB손해보험,2017-10-18,1,12,황두연 (L),O,O,O,,,5,7,5,0,0,71.43,9.72,4,3,0,0,75,12.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,5.56,0,0,0,0,0,0,2,1,0,0,50,20,14,0,0,0,17.72,11,10,1,0,3.33,23.91,1,0,0,0,1.32,18,11,0,3.67,40.91,4,0,3,1,0,0,10.81,0,0,0
82,4,KB손해보험,2017-10-18,1,8,손현종 (L),,1,O,,,3,6,3,0,1,50,8.33,3,1,0,1,33.33,9.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56,0,0,0,0,0,0,2,2,0,0,100,20,3,0,1,0,3.8,2,0,2,0,0,4.35,3,1,1,0.5,3.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
83,4,KB손해보험,2017-10-18,1,11,김홍정 (C),7,O,O,,,3,3,2,1,0,66.67,4.17,1,0,1,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,100,15.38,0,0,0,0,0,0,11,1,2,0.33,13.92,0,0,0,0,0,0,3,0,1,0,3.95,0,0,0,0,0,7,0,2,5,0,0,18.92,2,0,3
84,4,KB손해보험,2017-10-18,1,7,하현용 (C),O,,,,,0,3,0,1,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,23.08,0,0,0,0,0,0,2,0,0,0,2.53,1,1,0,0,1,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,4,KB손해보험,2017-10-18,1,4,김진만 (L),,9,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,4,KB손해보험,2017-10-18,1,5,박민범 (L),9,,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,4,KB손해보험,2017-10-18,1,16,백계중 (Li),LI,LI,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,2.33,15.22,5,2,0,0.67,6.58,3,1,1,0,6.82,0,0,0,0,0,0,0,0,0,0
88,4,KB손해보험,2017-10-18,1,3,전진용 (C),12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,4,KB손해보험,2017-10-18,1,15,한기호 (Li),LI,LI,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1.33,8.7,3,1,0,0.33,3.95,7,4,0,1.33,15.91,0,0,0,0,0,0,0,0,0,0
90,4,현대캐피탈,2017-10-18,0,11,안드레아스 (L),O,O,O,,,10,22,7,3,1,31.82,27.85,8,3,0,0,37.5,25,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,40,35.71,0,0,0,0,0,0,9,2,3,0,22.22,50,12,2,4,0.67,19.05,10,7,3,0,2.33,28.57,1,0,0,0,1.27,15,4,4,0,23.08,8,1,0,6,1,0.33,22.22,0,0,6
91,4,현대캐피탈,2017-10-18,0,15,문성민 (R),O,O,O,,,9,21,9,3,1,42.86,26.58,10,2,3,0,20,31.25,1,1,0,0,100,100,0,0,0,0,0,0,7,5,0,1,71.43,50,0,0,0,0,0,0,3,1,0,0,33.33,16.67,8,0,4,0,12.7,1,0,1,0,0,2.86,4,2,0,0.67,5.06,0,0,0,0,0,7,0,2,3,0,0,19.44,3,0,5
92,4,현대캐피탈,2017-10-18,0,18,신영석 (C),O,O,O,,,8,8,4,1,0,50,10.13,1,0,1,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,57.14,50,0,0,0,0,0,0,12,0,4,0,19.05,0,0,0,0,0,0,1,0,0,0,1.27,1,1,0,0.33,1.54,8,4,0,2,0,1.33,22.22,2,0,4
93,4,현대캐피탈,2017-10-18,0,3,노재욱 (S),O,O,O,,,3,2,1,0,1,50,2.53,2,1,0,1,50,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,19.05,6,5,1,0,1.67,17.14,58,25,1,8.33,73.42,0,0,0,0,0,3,2,0,1,0,0.67,8.33,0,0,2
94,4,현대캐피탈,2017-10-18,0,9,박주형 (L),O,O,O,,,2,10,2,2,1,20,12.66,6,0,1,1,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,50,22.22,4,0,0,0,6.35,1,1,0,0,0.33,2.86,2,0,0,0,2.53,16,7,2,1.67,24.62,2,0,0,2,0,0,5.56,0,0,1
95,4,현대캐피탈,2017-10-18,0,19,김재휘 (C),O,O,O,,,2,8,2,0,1,25,10.13,1,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,28.57,50,0,0,0,0,0,0,6,0,2,0,9.52,4,3,1,0,1,11.43,2,0,0,0,2.53,1,0,0,0,1.54,8,0,2,4,0,0,22.22,1,0,3
96,4,현대캐피탈,2017-10-18,0,8,송준호 (R),,9,9,,,2,5,2,0,2,40,6.33,2,1,0,0,50,6.25,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,50,14.29,0,0,0,0,0,0,1,0,0,1,0,5.56,3,0,2,0,4.76,4,3,1,0,1.5,11.43,0,0,0,0,0,15,5,0,2.5,23.08,0,0,0,0,0,0,0,0,0,4
97,4,현대캐피탈,2017-10-18,0,14,이시우 (L),9,19,,,,1,2,1,0,0,50,2.53,1,1,0,0,100,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.56,2,0,2,0,3.17,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.5,9.23,0,0,0,0,0,0,0,0,0,2
98,4,현대캐피탈,2017-10-18,0,7,허수봉 (L),,15,,,,1,1,1,0,0,100,1.27,1,1,0,0,100,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4,현대캐피탈,2017-10-18,0,2,박종영 (L),19,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4,현대캐피탈,2017-10-18,0,17,신동광 (Li),LI,LI,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,1.67,20,4,0,0,0,5.06,1,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0
101,4,현대캐피탈,2017-10-18,0,5,여오현 (Li),LI,LI,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.67,5.71,6,1,0,0.33,7.59,10,6,2,1.33,15.38,0,0,0,0,0,0,0,0,0,0
102,4,현대캐피탈,2017-10-18,0,6,이승원 (S),,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.59,0,0,0,0,0,0,1,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,4,현대캐피탈,2017-10-18,0,4,정영호 (L),,11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4,현대캐피탈,2017-10-18,0,13,홍민기 (C),3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,5,대한항공,2017-10-19,1,6,가스파리니 (R),O,O,O,O,,24,41,18,1,4,43.9,38.68,13,8,1,1,61.54,35.14,3,1,0,0,33.33,50,0,0,0,0,0,0,16,4,0,3,25,64,0,0,0,0,0,0,9,5,0,0,55.56,32.14,18,3,3,0.75,18.75,12,7,5,0,1.75,17.91,6,1,0,0.25,6,0,0,0,0,0,10,3,2,4,0,0.75,20.41,0,0,7
106,5,대한항공,2017-10-19,1,10,정지석 (L),O,O,O,O,,18,22,14,0,2,63.64,20.75,9,3,0,2,33.33,24.32,2,2,0,0,100,33.33,0,0,0,0,0,0,4,3,0,0,75,16,0,0,0,0,0,0,7,6,0,0,85.71,25,15,2,3,0.5,15.63,7,4,3,0,1,10.45,4,1,0,0.25,4,17,9,0,2.25,26.15,10,2,3,4,0,0.5,20.41,0,0,5
107,5,대한항공,2017-10-19,1,9,곽승석 (L),O,O,O,O,,15,24,14,0,0,58.33,22.64,7,5,0,0,71.43,18.92,1,0,0,0,0,16.67,0,0,0,0,0,0,4,2,0,0,50,16,0,0,0,0,0,0,12,7,0,0,58.33,42.86,19,0,4,0,19.79,17,12,5,0,3,25.37,5,2,0,0.5,5,27,18,1,4.25,41.54,5,1,2,1,0,0.25,10.2,2,0,4
108,5,대한항공,2017-10-19,1,19,진성태 (C),O,O,O,O,,7,7,5,0,0,71.43,6.6,1,1,0,0,100,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,66.67,60,0,0,0,0,0,0,10,0,0,0,10.42,2,2,0,0,0.5,2.99,1,0,0,0,1,0,0,0,0,0,9,2,3,1,0,0.5,18.37,5,0,0
109,5,대한항공,2017-10-19,1,2,한선수 (S),O,O,O,O,,6,3,0,0,0,0,2.83,2,0,0,0,0,5.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,3,1,0.75,19.79,14,9,5,0,2.25,20.9,79,45,0,11.25,79,0,0,0,0,0,7,3,1,2,0,0.75,14.29,0,0,1
110,5,대한항공,2017-10-19,1,16,진상헌 (C),O,O,O,O,,3,4,3,1,0,75,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,75,40,0,0,0,0,0,0,12,0,1,0,12.5,3,3,0,0,0.75,4.48,2,0,0,0,2,0,0,0,0,0,7,0,1,5,0,0,14.29,3,0,1
111,5,대한항공,2017-10-19,1,1,신영수 (L),2,,2,2,,2,4,2,0,0,50,3.77,4,2,0,0,50,10.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,5,대한항공,2017-10-19,1,8,김학민 (L),19,,,9,,2,1,1,0,0,100,0.94,1,1,0,0,100,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.04,1,0,1,0,0,1.49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,2.04,0,0,0
113,5,대한항공,2017-10-19,1,4,백광현 (Li),LI,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.49,0,0,0,0,0,3,0,1,0,4.62,0,0,0,0,0,0,0,0,0,0
114,5,대한항공,2017-10-19,1,20,정성민 (Li),LI,LI,LI,LI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,2,14.93,3,2,0,0.5,3,18,8,1,1.75,27.69,0,0,0,0,0,0,0,0,0,0
115,5,대한항공,2017-10-19,1,12,조재영 (C),16,,,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
